Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
101,0.0,0.0,619.29,3272.17,10737.95,12000.0,5456.45,9500.0,-7958.48,1.0,idle,2185736.1,49.9646,0.0025,0.0432,0.0291,0.0,0.0,100.0
102,0.0,0.0,1029.75,3273.45,11937.94,12000.0,9278.42,9500.0,-2527.34,1.0,idle,2222677.5,49.9729,0.0026,0.0351,0.0206,0.0,0.0,100.0
103,0.0,0.0,2907.38,3281.13,10609.43,12000.0,9243.9,9500.0,-2020.42,1.0,idle,2391664.2,50.0073,0.0025,0.0137,0.0009,88.0,100.0,100.0
104,0.0,0.0,760.92,3281.61,11868.82,12000.0,8265.96,9500.0,-3885.91,1.0,idle,2198482.8,49.9669,0.0025,0.041,0.0265,0.0,0.0,100.0
105,0.0,0.0,2477.3,3293.18,10921.67,12000.0,6090.02,9500.0,-5304.19,1.0,idle,2352957.0,49.9992,0.0026,0.0091,0.0,100.0,100.0,100.0
106,0.0,0.0,1386.33,3295.29,10824.74,12000.0,7808.08,9500.0,-4776.14,1.0,idle,2254769.7,49.978,0.0025,0.03,0.0156,0.0,19.0,100.0
107,0.0,0.0,3054.0,3296.06,10535.8,12000.0,8977.65,9500.0,-2228.61,1.0,idle,2404860.0,50.0106,0.0026,0.0174,0.0022,42.0,100.0,100.0
108,0.0,0.0,1670.59,3312.91,12001.96,12000.0,5862.87,9500.0,-5277.49,1.0,idle,2280353.1,49.9833,0.0026,0.0248,0.01,0.0,91.0,100.0
109,0.0,0.0,3045.14,3310.69,12015.81,12000.0,6700.76,9500.0,-3048.98,1.0,idle,2404062.6,50.0101,0.0027,0.017,0.0016,51.0,100.0,100.0
110,0.0,0.0,1291.39,3316.34,7834.05,12000.0,4869.47,9500.0,-10821.43,1.0,idle,2246225.1,49.9757,0.0024,0.0321,0.0179,0.0,2.0,100.0
