Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
76,0.0,0.0,3314.08,3064.16,12090.0,12000.0,18.38,9500.0,-9141.7,1.0,idle,2405774.42,50.0137,0.0031,0.0208,0.0041,11.0,98.0,100.0
77,0.0,0.0,2486.41,3078.02,11621.74,12000.0,9482.96,9500.0,-986.91,1.0,idle,2353776.9,50.0016,0.0031,0.0086,0.0,100.0,100.0,100.0
78,0.0,0.0,2526.23,3083.57,12090.0,12000.0,8962.68,9500.0,-1004.66,1.0,idle,2357360.7,50.0024,0.0031,0.0095,0.0,100.0,100.0,100.0
79,0.0,0.0,1967.76,3097.77,12090.0,12000.0,9500.0,9500.0,-1040.01,1.0,idle,2307098.4,49.9913,0.003,0.0179,0.0018,68.0,100.0,100.0
80,0.0,0.0,3181.5,3109.87,12090.0,12000.0,8416.81,9500.0,-921.56,1.0,idle,2409888.57,50.0147,0.0031,0.0218,0.0051,9.0,95.0,100.0
81,0.0,0.0,1997.87,3114.02,12090.0,12000.0,9492.72,9500.0,-1033.43,1.0,idle,2309808.3,49.9918,0.003,0.0174,0.0014,74.0,100.0,100.0
82,0.0,0.0,2292.82,3126.26,11790.25,12000.0,9497.32,9500.0,-1045.87,1.0,idle,2336353.8,49.9976,0.0029,0.0113,0.0,99.0,100.0,100.0
83,0.0,0.0,2052.28,3136.5,12028.02,12000.0,9500.0,9500.0,-1056.2,1.0,idle,2314705.2,49.9928,0.0029,0.0159,0.0006,87.0,100.0,100.0
84,0.0,0.0,3070.75,3138.82,12090.0,12000.0,885.19,9500.0,-8592.88,1.0,idle,2406367.5,50.0138,0.0031,0.0209,0.0044,11.0,98.0,100.0
85,0.0,0.0,2005.84,3151.54,12090.0,12000.0,9500.0,9500.0,-1055.7,1.0,idle,2310525.6,49.992,0.0028,0.0166,0.0015,77.0,100.0,100.0
86,0.0,0.0,828.5,3160.83,12090.0,12000.0,9500.0,9500.0,-2242.33,1.0,idle,2204565.0,49.97,0.0028,0.0386,0.0235,0.0,0.0,100.0
87,0.0,0.0,3066.25,3166.08,12055.79,12000.0,8464.93,9500.0,-1079.11,1.0,idle,2405962.5,50.0135,0.0029,0.0205,0.0046,11.0,99.0,100.0
88,0.0,0.0,2523.68,3177.55,11606.18,12000.0,9500.0,9500.0,-1047.69,1.0,idle,2357131.2,50.0023,0.0029,0.0092,0.0,100.0,100.0,100.0
89,0.0,0.0,2002.71,3189.62,12090.0,12000.0,9500.0,9500.0,-1096.91,1.0,idle,2310243.9,49.9919,0.0029,0.017,0.0013,75.0,100.0,100.0
90,0.0,0.0,1989.13,3189.72,12090.0,12000.0,9500.0,9500.0,-1110.59,1.0,idle,2309021.7,49.9916,0.0029,0.0171,0.0017,73.0,100.0,100.0
91,0.0,0.0,3043.86,3195.3,11124.73,12000.0,9420.07,9500.0,-1106.64,1.0,idle,2403947.4,50.0131,0.003,0.0201,0.0041,13.0,99.0,100.0
92,0.0,0.0,109.82,3213.06,12090.0,12000.0,9500.0,9500.0,-3013.24,1.0,idle,2139883.8,49.9575,0.0025,0.0503,0.0365,0.0,0.0,99.0
93,0.0,0.0,612.07,3216.66,12090.0,12000.0,9500.0,9500.0,-2514.59,1.0,idle,2185086.3,49.9657,0.0026,0.0422,0.0281,0.0,0.0,100.0
94,0.0,0.0,2282.76,3223.3,12090.0,12000.0,9265.5,9500.0,-1085.04,1.0,idle,2335448.4,49.9971,0.0027,0.0113,0.0001,99.0,100.0,100.0
95,0.0,0.0,866.82,3229.05,12090.0,12000.0,9500.0,9500.0,-2272.23,1.0,idle,2208013.8,49.9703,0.0026,0.0378,0.0234,0.0,0.0,100.0
96,0.0,0.0,2258.04,3237.03,12090.0,12000.0,9305.28,9500.0,-1083.71,1.0,idle,2333223.6,49.9966,0.0027,0.0118,0.0001,98.0,100.0,100.0
97,0.0,0.0,3067.95,3237.7,11042.75,12000.0,9500.0,9500.0,-1127.0,1.0,idle,2406115.5,50.0131,0.0028,0.02,0.0045,12.0,100.0,100.0
98,0.0,0.0,2491.77,3255.22,11640.84,12000.0,9500.0,9500.0,-1122.61,1.0,idle,2354259.3,50.001,0.0027,0.0075,0.0001,100.0,100.0,100.0
99,0.0,0.0,1018.04,3251.73,12090.0,12000.0,4302.63,9500.0,-7341.06,1.0,idle,2221623.6,49.9724,0.0024,0.0353,0.0215,0.0,0.0,100.0
100,0.0,0.0,780.86,3261.28,12090.0,12000.0,9500.0,9500.0,-2390.42,1.0,idle,2200277.4,49.9679,0.0024,0.0397,0.0261,0.0,0.0,100.0
101,0.0,0.0,2076.33,3272.17,12090.0,12000.0,9500.0,9500.0,-1105.84,1.0,idle,2316869.7,49.9915,0.0026,0.0168,0.0018,73.0,100.0,100.0
102,0.0,0.0,2015.22,3273.45,12090.0,12000.0,9500.0,9500.0,-1168.23,1.0,idle,2311369.8,49.9914,0.0027,0.0169,0.0018,72.0,100.0,100.0
103,0.0,0.0,1681.03,3281.13,12090.0,12000.0,9500.0,9500.0,-1510.1,1.0,idle,2281292.7,49.9828,0.0024,0.025,0.0111,0.0,90.0,100.0
